,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
14,0,4,16,21500649,Scola REBOUND (Off:0 Def:1),,10:23,1,4,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:13 PM
15,1,1,17,21500649,Lowry 24' 3PT Jump Shot (3 PTS) (Johnson 1 AST),,10:13,1,4,4,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,201949,James Johnson,TOR,Toronto,1610612761,Raptors,0,,,,,,9-Feb,7,,8:13 PM
16,1,9,18,21500649,,,10:11,1,3,0,0,1610612748,,,,,,0,,,,,,0,,,,,,,,Heat Timeout: Regular (Reg.1 Short 0),8:13 PM
17,78,1,22,21500649,,,9:59,1,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,9-Apr,5,Wade 10' Floating Jump Shot (2 PTS),8:17 PM
18,102,2,23,21500649,MISS Valanciunas 4' Driving Floating Bank Jump Shot,,9:40,1,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:17 PM
19,0,4,24,21500649,Johnson REBOUND (Off:1 Def:0),,9:40,1,4,0,0,201949,James Johnson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:17 PM
20,97,2,25,21500649,MISS Johnson 1' Tip Layup Shot,,9:38,1,4,0,0,201949,James Johnson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:17 PM
21,0,4,26,21500649,,,9:38,1,5,0,0,1626159,Justise Winslow,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Winslow REBOUND (Off:0 Def:1),8:17 PM
22,63,2,28,21500649,,,9:20,1,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Wade 8' Fadeaway Jumper,8:17 PM
23,0,4,29,21500649,Johnson REBOUND (Off:1 Def:1),,9:19,1,4,0,0,201949,James Johnson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:17 PM
24,75,1,30,21500649,Valanciunas 4' Driving Finger Roll Layup (2 PTS),,9:00,1,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,11-Apr,7,,8:18 PM
25,1,6,31,21500649,Valanciunas P.FOUL (P1.T1) (M.Kogut),,8:47,1,4,5,1,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,0,,,,,,,,,8:18 PM
26,80,1,32,21500649,,,8:34,1,5,5,0,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,11-Jun,5,Johnson 20' Step Back Jump Shot (2 PTS) (Wade 2 AST),8:19 PM
27,42,1,33,21500649,DeRozan 1' Driving Layup (5 PTS),,8:19,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,13-Jun,7,,8:19 PM
28,101,2,34,21500649,,,8:02,1,5,0,0,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Johnson 3' Driving Floating Jump Shot,8:19 PM
29,0,4,35,21500649,,,8:01,1,5,0,0,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Johnson REBOUND (Off:1 Def:0),8:19 PM
30,7,1,36,21500649,,,7:57,1,5,5,0,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,0,,,,,,13-Aug,5,Stoudemire  Dunk (4 PTS) (Johnson 1 AST),8:19 PM
31,47,1,37,21500649,DeRozan 13' Turnaround Jump Shot (7 PTS),,7:42,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,15-Aug,7,,8:19 PM
32,39,5,38,21500649,,,7:23,1,5,0,1,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Stoudemire Step Out of Bounds Turnover (P1.T1),8:20 PM
33,1,2,40,21500649,MISS Johnson 25' 3PT Jump Shot,,7:10,1,4,0,0,201949,James Johnson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:20 PM
34,0,4,41,21500649,,,7:09,1,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Bosh REBOUND (Off:0 Def:2),8:20 PM
35,75,2,42,21500649,,,6:56,1,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Wade 2' Driving Finger Roll Layup,8:20 PM
36,0,4,43,21500649,,,6:55,1,5,0,0,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Stoudemire REBOUND (Off:1 Def:0),8:20 PM
37,40,5,44,21500649,,,6:53,1,5,0,1,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Stoudemire Out of Bounds Lost Ball Turnover (P2.T2),8:20 PM
38,0,8,45,21500649,,,6:53,1,5,5,0,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,0,,,,,,,,SUB: Richardson FOR Johnson,8:21 PM
39,1,1,46,21500649,DeRozan 24' 3PT Jump Shot (10 PTS) (Valanciunas 1 AST),,6:39,1,4,4,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,18-Aug,10,,8:21 PM
40,1,1,47,21500649,,,6:24,1,5,5,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,0,,,,,,18-Oct,8,Bosh 15' Jump Shot (2 PTS) (Richardson 1 AST),8:21 PM
41,29,6,48,21500649,,,6:03,1,5,4,1,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Stoudemire Shooting Block Foul (P1.T2) (M.Kogut),8:22 PM
42,11,3,49,21500649,Valanciunas Free Throw 1 of 2 (3 PTS),,6:03,1,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,19-Oct,9,,8:22 PM
43,12,3,51,21500649,Valanciunas Free Throw 2 of 2 (4 PTS),,6:03,1,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,20-Oct,10,,8:22 PM
44,2,6,54,21500649,Johnson S.FOUL (P1.T2) (M.Kogut),,5:45,1,4,5,1,201949,James Johnson,TOR,Toronto,1610612761,Raptors,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,,,,8:23 PM
45,11,3,55,21500649,,,5:45,1,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,20-Nov,9,Bosh Free Throw 1 of 2 (3 PTS),8:23 PM
46,12,3,57,21500649,,,5:45,1,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,20-Dec,8,Bosh Free Throw 2 of 2 (4 PTS),8:23 PM
47,1,1,59,21500649,DeRozan 20' Jump Shot (12 PTS) (Scola 1 AST),,5:30,1,4,4,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,22-Dec,10,,8:24 PM
48,1,1,60,21500649,,,5:08,1,5,5,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,0,,,,,,15 - 22,7,Bosh 27' 3PT Jump Shot (7 PTS) (Richardson 2 AST),8:24 PM
49,42,2,62,21500649,MISS Valanciunas 5' Driving Layup,,4:54,1,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:24 PM
50,0,4,63,21500649,,,4:54,1,5,0,0,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Stoudemire REBOUND (Off:1 Def:1),8:24 PM
51,86,2,64,21500649,,,4:39,1,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Wade 13' Turnaround Fadeaway Shot,8:25 PM
52,0,4,65,21500649,DeRozan REBOUND (Off:0 Def:1),,4:38,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:25 PM
53,1,2,66,21500649,MISS Lowry 28' 3PT Jump Shot,,4:23,1,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:25 PM
54,0,4,67,21500649,,,4:22,1,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Bosh REBOUND (Off:0 Def:3),8:25 PM
55,80,2,68,21500649,,,4:11,1,5,0,0,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Richardson 21' Step Back Jump Shot,8:25 PM
56,0,4,69,21500649,DeRozan REBOUND (Off:0 Def:2),,4:10,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:25 PM
57,1,2,70,21500649,MISS DeRozan 18' Jump Shot,,4:02,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:25 PM
58,0,4,71,21500649,RAPTORS Rebound,,4:02,1,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,8:25 PM
59,1,9,73,21500649,RAPTORS Timeout: Regular (Full 1 Short 0),,3:59,1,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,8:26 PM
60,0,8,75,21500649,SUB: Ross FOR Johnson,,3:59,1,4,4,0,201949,James Johnson,TOR,Toronto,1610612761,Raptors,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,8:28 PM
61,0,8,76,21500649,SUB: Patterson FOR Scola,,3:59,1,4,4,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,8:28 PM
62,0,8,77,21500649,,,3:59,1,5,5,0,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,101123,Gerald Green,MIA,Miami,1610612748,Heat,0,,,,,,,,SUB: Green FOR Stoudemire,8:28 PM
63,0,8,78,21500649,,,3:59,1,5,5,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,0,,,,,,,,SUB: Johnson FOR Wade,8:28 PM
64,1,1,79,21500649,Ross 24' 3PT Jump Shot (3 PTS) (Valanciunas 2 AST),,3:46,1,4,4,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,15 - 25,10,,8:29 PM
65,42,2,80,21500649,Valanciunas BLOCK (1 BLK),,3:22,1,5,0,4,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,0,,,,,,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,,,MISS Richardson 4' Driving Layup,8:29 PM
66,0,4,81,21500649,Valanciunas REBOUND (Off:0 Def:3),,3:21,1,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:29 PM
67,1,5,82,21500649,Lowry Bad Pass Turnover (P1.T1),,3:16,1,4,5,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,0,,,,,,,,Johnson STEAL (1 STL),8:29 PM
68,15,5,84,21500649,,,3:13,1,5,0,1,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Johnson Offensive Goaltending Turnover (P1.T3),8:29 PM
69,1,1,86,21500649,Ross 26' 3PT Jump Shot (6 PTS) (Lowry 1 AST),,2:55,1,4,4,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,15 - 28,13,,8:30 PM
70,42,1,87,21500649,,,2:41,1,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,17 - 28,11,Bosh 3' Driving Layup (9 PTS),8:30 PM
71,2,6,88,21500649,Valanciunas S.FOUL (P2.T3) (M.Callahan),,2:41,1,4,5,1,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,,,,8:30 PM
72,0,8,89,21500649,SUB: Joseph FOR Lowry,,2:41,1,4,4,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,8:30 PM
73,0,8,90,21500649,SUB: Biyombo FOR Valanciunas,,2:41,1,4,4,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,8:30 PM
74,10,3,91,21500649,,,2:41,1,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,18 - 28,10,Bosh Free Throw 1 of 1 (10 PTS),8:31 PM
75,42,1,93,21500649,DeRozan 2' Driving Layup (14 PTS),,2:29,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,18 - 30,12,,8:31 PM
76,1,2,95,21500649,,,2:05,1,5,0,0,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Johnson 12' Jump Shot,8:32 PM
77,0,4,96,21500649,,,2:05,1,5,0,0,101123,Gerald Green,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Green REBOUND (Off:1 Def:0),8:32 PM
78,1,2,97,21500649,,,2:00,1,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Bosh 24' 3PT Jump Shot,8:32 PM
79,0,4,98,21500649,Ross REBOUND (Off:0 Def:1),,1:59,1,4,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:32 PM
80,79,2,100,21500649,MISS Joseph 16' Pullup Jump Shot,,1:40,1,4,0,0,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:32 PM
81,0,4,103,21500649,,,1:38,1,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Bosh REBOUND (Off:0 Def:4),8:32 PM
82,1,2,104,21500649,,,1:22,1,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Bosh 21' Jump Shot,8:32 PM
83,0,4,105,21500649,Patterson REBOUND (Off:0 Def:1),,1:22,1,4,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:32 PM
84,2,6,106,21500649,,,1:17,1,5,4,1,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Richardson S.FOUL (P1.T3) (M.Kogut),8:32 PM
85,11,3,107,21500649,DeRozan Free Throw 1 of 2 (15 PTS),,1:17,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,18 - 31,13,,8:33 PM
86,0,8,111,21500649,,,1:17,1,5,5,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,,,SUB: Haslem FOR Bosh,8:33 PM
87,12,3,112,21500649,MISS DeRozan Free Throw 2 of 2,,1:17,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:33 PM
88,0,4,114,21500649,,,1:15,1,5,0,0,1626159,Justise Winslow,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Winslow REBOUND (Off:0 Def:2),8:33 PM
89,47,2,116,21500649,,,1:01,1,5,0,0,101123,Gerald Green,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Green 11' Turnaround Jump Shot,8:33 PM
90,0,4,117,21500649,Joseph REBOUND (Off:0 Def:1),,1:01,1,4,0,0,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:33 PM
91,2,5,118,21500649,DeRozan Lost Ball Turnover (P1.T2),,0:48,1,4,5,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,0,,,,,,,,Richardson STEAL (1 STL),8:34 PM
92,4,5,119,21500649,,,0:38,1,5,0,1,101123,Gerald Green,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Green Traveling Turnover (P1.T4),8:34 PM
93,1,2,120,21500649,MISS Patterson 26' 3PT Jump Shot,,0:28,1,4,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:34 PM
94,0,4,121,21500649,,,0:27,1,5,0,0,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Haslem REBOUND (Off:0 Def:1),8:34 PM
95,1,1,123,21500649,,,0:03,1,5,5,0,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,0,,,,,,20 - 31,11,Haslem 16' Jump Shot (2 PTS) (Richardson 3 AST),8:35 PM
96,79,2,124,21500649,MISS DeRozan 30' 3PT Pullup Jump Shot,,0:00,1,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:35 PM
97,0,4,125,21500649,RAPTORS Rebound,,0:00,1,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,8:35 PM
98,0,13,126,21500649,,,0:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,20 - 31,11,,8:35 PM
99,0,12,128,21500649,,,12:00,2,0,0,0,0,,,,,,0,,,,,,0,,,,,,20 - 31,11,,8:39 PM
100,108,1,129,21500649,Biyombo  Cutting Dunk Shot (2 PTS) (Ross 1 AST),,11:49,2,4,4,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,20 - 33,13,,8:39 PM
101,5,2,130,21500649,,,11:29,2,5,0,0,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Haslem 2' Layup,8:39 PM
102,0,4,131,21500649,,,11:28,2,5,0,0,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Haslem REBOUND (Off:1 Def:1),8:39 PM
103,97,1,132,21500649,,,11:26,2,5,0,0,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,22 - 33,11,Haslem 2' Tip Layup Shot (4 PTS),8:39 PM
104,101,1,133,21500649,Ross 11' Driving Floating Jump Shot (8 PTS) (Biyombo 1 AST),,11:16,2,4,4,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,22 - 35,13,,8:39 PM
105,79,1,134,21500649,,,10:59,2,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,24 - 35,11,Wade 13' Pullup Jump Shot (4 PTS),8:40 PM
106,47,2,135,21500649,MISS Lowry 20' Turnaround Jump Shot,,10:43,2,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:40 PM
107,0,4,136,21500649,,,10:42,2,5,0,0,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Haslem REBOUND (Off:1 Def:2),8:40 PM
108,4,5,138,21500649,,,10:27,2,5,0,1,1626159,Justise Winslow,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Winslow Traveling Turnover (P1.T5),8:40 PM
109,80,1,139,21500649,Joseph 16' Step Back Jump Shot (2 PTS),,10:03,2,4,0,0,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,24 - 37,13,,8:41 PM
110,42,1,140,21500649,,,9:46,2,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,26 - 37,11,Wade 3' Driving Layup (6 PTS),8:41 PM
111,1,2,141,21500649,MISS Lowry 19' Jump Shot,,9:32,2,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:41 PM
112,0,4,142,21500649,,,9:31,2,5,0,0,1626159,Justise Winslow,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Winslow REBOUND (Off:0 Def:3),8:41 PM
113,5,1,143,21500649,,,9:17,2,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,28 - 37,9,Wade 2' Layup (8 PTS),8:41 PM
114,2,6,144,21500649,,,9:12,2,5,4,1,1626159,Justise Winslow,MIA,Miami,1610612748,Heat,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Winslow S.FOUL (P1.T1) (M.Callahan),8:42 PM
115,11,3,145,21500649,Ross Free Throw 1 of 2 (9 PTS),,9:12,2,4,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,28 - 38,10,,8:42 PM
116,0,8,147,21500649,,,9:12,2,5,5,0,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,101123,Gerald Green,MIA,Miami,1610612748,Heat,0,,,,,,,,SUB: Green FOR Richardson,8:42 PM
117,12,3,148,21500649,Ross Free Throw 2 of 2 (10 PTS),,9:12,2,4,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,28 - 39,11,,8:42 PM
118,1,1,150,21500649,,,8:50,2,5,5,0,1626159,Justise Winslow,MIA,Miami,1610612748,Heat,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,0,,,,,,31 - 39,8,Winslow 25' 3PT Jump Shot (3 PTS) (Johnson 2 AST),8:43 PM
119,75,1,151,21500649,Lowry 2' Driving Finger Roll Layup (5 PTS),,8:30,2,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,31 - 41,10,,8:43 PM
120,40,5,152,21500649,,,8:24,2,5,0,1,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Wade Out of Bounds Lost Ball Turnover (P1.T6),8:43 PM
121,4,9,153,21500649,,,8:24,2,1,0,0,0,,,,,,0,,,,,,0,,,,,,,,,8:44 PM
122,0,8,156,21500649,,,8:24,2,5,5,0,1626159,Justise Winslow,MIA,Miami,1610612748,Heat,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,,,SUB: Bosh FOR Winslow,8:46 PM
123,0,8,157,21500649,,,8:24,2,5,5,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,0,,,,,,,,SUB: Richardson FOR Wade,8:46 PM
124,79,1,158,21500649,Lowry 23' Pullup Jump Shot (7 PTS),,8:15,2,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,31 - 43,12,,8:47 PM
125,80,1,159,21500649,,,7:54,2,5,0,0,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,33 - 43,10,Johnson 19' Step Back Jump Shot (4 PTS),8:47 PM
126,101,1,160,21500649,Ross 6' Driving Floating Jump Shot (12 PTS) (Lowry 2 AST),,7:39,2,4,4,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,33 - 45,12,,8:47 PM
127,86,2,161,21500649,,,7:10,2,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Bosh 19' Turnaround Fadeaway Shot,8:48 PM
128,0,4,162,21500649,Biyombo REBOUND (Off:0 Def:1),,7:09,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:48 PM
129,58,2,163,21500649,MISS Joseph 7' Turnaround Hook Shot,,6:45,2,4,0,0,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:48 PM
130,0,4,164,21500649,,,6:44,2,5,0,0,101123,Gerald Green,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Green REBOUND (Off:1 Def:1),8:48 PM
131,101,2,165,21500649,Biyombo BLOCK (1 BLK),,6:26,2,5,0,4,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,0,,,,,,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,,,MISS Richardson 7' Driving Floating Jump Shot,8:48 PM
132,0,4,166,21500649,Patterson REBOUND (Off:0 Def:2),,6:25,2,4,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:48 PM
133,1,2,167,21500649,MISS Patterson  3PT Jump Shot,,6:14,2,4,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:49 PM
134,0,4,168,21500649,,,6:13,2,5,0,0,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Haslem REBOUND (Off:1 Def:3),8:49 PM
135,75,1,169,21500649,,,5:59,2,5,0,0,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,35 - 45,10,Richardson 3' Driving Finger Roll Layup (2 PTS),8:49 PM
136,1,9,171,21500649,RAPTORS Timeout: Regular (Full 2 Short 0),,5:49,2,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,8:49 PM
137,0,18,172,21500649,,,5:49,2,,0,1,158,,,,,,0,,,,,,0,,,,,,,,,8:49 PM
138,0,8,174,21500649,,,5:49,2,5,5,0,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,,,SUB: Wade FOR Johnson,8:52 PM
